iter	Logloss
2923	0.08014798285
2924	0.08009348859
2925	0.08005085566
2926	0.07999702645
2927	0.07995633146
2928	0.07988013268
2929	0.07983001661
2930	0.0798266244
2931	0.07978224745
2932	0.07978041131
2933	0.07972391
2934	0.07966713982
2935	0.07966428622
2936	0.07960823505
2937	0.07953686664
2938	0.07947998083
2939	0.0794236569
2940	0.07937748142
2941	0.07932576322
2942	0.07929208223
2943	0.07922805262
2944	0.07918450578
2945	0.07913892093
2946	0.07910889052
2947	0.07905829062
2948	0.07901833922
2949	0.07895274214
2950	0.07890303313
2951	0.07884301546
2952	0.07879748262
2953	0.07879536838
2954	0.07879029633
2955	0.07876369591
2956	0.07871593975
2957	0.07866254711
2958	0.07860830806
2959	0.07855629518
2960	0.07849105292
2961	0.07843750624
2962	0.0783735803
2963	0.07830690622
2964	0.07824546273
2965	0.07820732587
2966	0.07816774095
2967	0.07811598496
2968	0.07804393954
2969	0.07802741114
2970	0.07801645778
2971	0.07801505755
2972	0.07797303515
2973	0.07796771252
2974	0.07790838471
2975	0.07786956362
2976	0.07780433678
2977	0.07774422043
2978	0.07769365248
2979	0.07765796037
2980	0.07762210213
2981	0.0775713485
2982	0.07751283338
2983	0.07747030887
2984	0.07745257037
2985	0.0774095966
2986	0.07735770159
2987	0.07734544539
2988	0.07729535401
2989	0.0772346766
2990	0.07719849441
2991	0.07714745523
2992	0.07708379998
2993	0.07704101716
2994	0.07699008586
2995	0.0769728628
2996	0.07691557163
2997	0.07691414483
2998	0.07687692687
2999	0.07682750535
3000	0.07678370187
3001	0.07673771568
3002	0.07667783004
3003	0.07666441794
3004	0.07662095374
3005	0.07658931802
3006	0.07655117698
3007	0.07649244871
3008	0.0764516525
3009	0.0763860893
3010	0.07634655413
3011	0.07632283909
3012	0.07626434008
3013	0.07621784396
3014	0.07617151202
3015	0.07610715148
3016	0.07606809211
3017	0.07605506838
3018	0.0760160601
3019	0.07595844363
3020	0.07595029466
3021	0.07592739689
3022	0.07587474757
3023	0.07580604801
3024	0.07575315488
3025	0.07568993177
3026	0.07567393353
3027	0.07567240043
3028	0.07562391094
3029	0.07558157894
3030	0.07554215495
3031	0.07548818202
3032	0.07543739727
3033	0.07539378744
3034	0.07535154499
3035	0.0753365218
3036	0.0752900617
3037	0.07524576298
3038	0.07518926911
3039	0.07514053465
3040	0.07508737436
3041	0.07503844736
3042	0.07500874696
3043	0.07497701275
3044	0.0749457028
3045	0.07494000364
3046	0.07489135785
3047	0.0748763796
3048	0.07481585715
3049	0.07477096661
3050	0.07472011365
3051	0.07467800768
3052	0.07464000998
3053	0.07459860258
3054	0.07455615844
3055	0.07452126467
3056	0.07447963558
3057	0.07443317977
3058	0.0743720313
3059	0.07433354326
3060	0.07427782553
3061	0.07425165647
3062	0.07419636538
3063	0.07416260442
3064	0.07411584615
3065	0.07407488832
3066	0.07407029512
3067	0.07402786985
3068	0.07397930722
3069	0.07390344523
3070	0.07389709587
3071	0.07384943626
3072	0.07379596155
3073	0.07377029888
3074	0.07373080218
3075	0.07368843297
3076	0.07363265261
3077	0.07358834852
3078	0.07352903905
3079	0.07348149215
3080	0.07343514944
3081	0.07338197872
3082	0.07334909455
3083	0.07330303792
3084	0.07326491079
3085	0.07324012733
3086	0.07319266462
3087	0.07313312046
3088	0.07310335361
3089	0.07307779326
3090	0.07307540528
3091	0.07302853316
3092	0.07300514989
3093	0.07295645523
3094	0.07292178255
3095	0.0728752732
3096	0.07282953251
3097	0.07278598536
3098	0.07277288434
3099	0.07272885072
3100	0.07268850251
3101	0.07262916178
3102	0.07258362045
3103	0.07252857876
3104	0.07249530434
3105	0.0724406991
3106	0.07239245124
3107	0.07234105718
3108	0.07229653256
3109	0.0722767559
3110	0.072253598
3111	0.07223092364
3112	0.07219636713
3113	0.07215418681
3114	0.07210720006
3115	0.07205021045
3116	0.07200983555
3117	0.07196600735
3118	0.07190930217
3119	0.0718633317
3120	0.07186240908
3121	0.07182143446
3122	0.07181869017
3123	0.07181629099
3124	0.0717756375
3125	0.07172686589
3126	0.07167067253
3127	0.07163468342
3128	0.07158700527
3129	0.07153824755
3130	0.07153678805
3131	0.0715332558
3132	0.07148570216
3133	0.07142816615
3134	0.071384485
3135	0.0713683875
3136	0.07132514219
3137	0.07129323831
3138	0.07124873732
3139	0.07121212261
3140	0.0711816913
3141	0.07113844253
3142	0.07109069108
3143	0.07104174777
3144	0.07100712936
3145	0.07094775045
3146	0.07088885435
3147	0.07086017417
3148	0.0708470381
3149	0.07080714689
3150	0.07077236281
3151	0.07073310362
3152	0.07067747569
3153	0.07062885422
3154	0.07060596773
3155	0.07056303112
3156	0.07052763512
3157	0.07051472001
3158	0.07046442814
3159	0.07046131809
3160	0.07041107539
3161	0.07035720681
3162	0.07035551478
3163	0.07027946333
3164	0.07023620339
3165	0.07019943584
3166	0.07015745737
3167	0.07012240213
3168	0.07009301
3169	0.07005829636
3170	0.07001484503
3171	0.0699954561
3172	0.06995139434
3173	0.06990918602
3174	0.06986589842
3175	0.06982706246
3176	0.06980151247
3177	0.06977075294
3178	0.06975585209
3179	0.06971240877
3180	0.06967954224
3181	0.06963643566
3182	0.06963519108
3183	0.06957468524
3184	0.06957288804
3185	0.06953223334
3186	0.06949412953
3187	0.06945254097
3188	0.06941348299
3189	0.06938412293
3190	0.06933742771
3191	0.06928978896
3192	0.06924036851
3193	0.06922564236
3194	0.06920216615
3195	0.06914376041
3196	0.06911348357
3197	0.06907749456
3198	0.0690760983
3199	0.06903356294
3200	0.06898416912
3201	0.06894796406
3202	0.06891630968
3203	0.06887323947
3204	0.06884988842
3205	0.06880386901
3206	0.0687994236
3207	0.06876997605
3208	0.0687671928
3209	0.06876457795
3210	0.06874281023
3211	0.06871458696
3212	0.06871107675
3213	0.06870931472
3214	0.06866835698
3215	0.06861799886
3216	0.06858004156
3217	0.06853832726
3218	0.0684891967
3219	0.06844654533
3220	0.06841252229
3221	0.06838615865
3222	0.06838456231
3223	0.06833678845
3224	0.06833536955
3225	0.06832731764
3226	0.0682695426
3227	0.06824982308
3228	0.06821074962
3229	0.06815898167
3230	0.06812597292
3231	0.06808882289
3232	0.06803584758
3233	0.06801474631
3234	0.06797539415
3235	0.06797416828
3236	0.06791959749
3237	0.06786594943
3238	0.06781313749
3239	0.06781195371
3240	0.0677830946
3241	0.06774558691
3242	0.06770948405
3243	0.06770783125
3244	0.06766722454
3245	0.06763982035
3246	0.06760955374
3247	0.06756862232
3248	0.06754709926
3249	0.06751687762
3250	0.06750640552
3251	0.06746532606
3252	0.06743998602
3253	0.0674087647
3254	0.06735555833
3255	0.06731288665
3256	0.06726452083
3257	0.0672460569
3258	0.0672254014
3259	0.06716840826
3260	0.06716695749
3261	0.06712278214
3262	0.06708362516
3263	0.0670474518
3264	0.06704607767
3265	0.06701277541
3266	0.06698252805
3267	0.06695195527
3268	0.06689562413
3269	0.066844821
3270	0.06680914746
3271	0.06676850338
3272	0.06672500714
3273	0.06669727331
3274	0.06667793622
3275	0.06667668757
3276	0.0666382079
3277	0.0665983472
3278	0.06655999173
3279	0.06652049338
3280	0.06649254291
3281	0.06649146825
3282	0.06645915121
3283	0.06642286585
3284	0.06638450804
3285	0.06634001669
3286	0.06631390808
3287	0.06628092942
3288	0.06625792776
3289	0.06621400888
3290	0.06616778453
3291	0.06614555835
3292	0.06610978657
3293	0.06606616888
3294	0.06602840405
3295	0.06598521851
3296	0.06595239039
3297	0.0659077346
3298	0.06590650789
3299	0.06586092608
3300	0.06582546533
3301	0.06579020177
3302	0.06575027051
3303	0.06573600502
3304	0.06569122036
3305	0.06564897933
3306	0.06560575593
3307	0.06558116351
3308	0.0655794762
3309	0.0655779016
3310	0.06553969245
3311	0.06549247761
3312	0.06546024272
3313	0.06542943477
3314	0.06541672066
3315	0.06537770747
3316	0.06537574603
3317	0.06535948381
3318	0.06530555113
3319	0.06527318959
3320	0.06524706251
3321	0.06520984521
3322	0.0651840488
3323	0.06514451149
3324	0.06513587299
3325	0.0651341679
3326	0.06510526848
3327	0.06507369958
3328	0.06502643013
3329	0.06500446446
3330	0.06495579144
3331	0.06491360842
3332	0.06486653236
3333	0.06481284158
3334	0.06477469776
3335	0.06472320124
3336	0.06467873968
3337	0.06464581634
3338	0.06459920567
3339	0.06458560904
3340	0.06455285016
3341	0.06451169003
3342	0.0645106218
3343	0.06446580715
3344	0.06442215274
3345	0.06438620575
3346	0.06435703743
3347	0.06432422179
3348	0.06429410113
3349	0.06427282663
3350	0.06424791999
3351	0.06419487266
3352	0.06416311997
3353	0.06413415953
3354	0.06413168454
3355	0.06410007369
3356	0.06404386549
3357	0.06400453759
3358	0.06394340158
3359	0.06390567715
3360	0.06386172955
3361	0.06386025242
3362	0.06381903662
3363	0.06377603109
3364	0.06372347815
3365	0.06368624462
3366	0.06364239129
3367	0.06359807718
3368	0.06357059583
3369	0.06353690428
3370	0.06350617332
3371	0.0635037167
3372	0.06346850334
3373	0.06343945585
3374	0.06340871246
3375	0.06340737247
3376	0.06337295045
3377	0.0633614128
3378	0.06332357158
3379	0.06327523796
3380	0.0632355004
3381	0.06317372599
3382	0.06316225119
3383	0.06311966042
3384	0.06311780716
3385	0.06307023111
3386	0.06304220379
3387	0.06301155034
3388	0.06298539825
3389	0.06293656026
3390	0.06290897554
3391	0.06286771105
3392	0.06282088681
3393	0.06281987988
3394	0.06281779051
3395	0.06281600713
3396	0.06276910992
3397	0.06273476359
3398	0.062687453
3399	0.06265851849
3400	0.06262990117
3401	0.06259375755
3402	0.06255004131
3403	0.06250511067
3404	0.06246103142
3405	0.0624209413
3406	0.06242004063
3407	0.06241205197
3408	0.06236440494
3409	0.06234987662
3410	0.06230062972
3411	0.06229967947
3412	0.06226287142
3413	0.06222850282
3414	0.06220124028
3415	0.06216105995
3416	0.06212328218
3417	0.06209241978
3418	0.06205704493
3419	0.06200861307
3420	0.06199415957
3421	0.06198258376
3422	0.06194660143
3423	0.0619228769
3424	0.0618865136
3425	0.06186235261
3426	0.0618080225
3427	0.06178212275
3428	0.06174110849
3429	0.06170168589
3430	0.06168885279
3431	0.0616527174
3432	0.06162674795
3433	0.0616153252
3434	0.06157034243
3435	0.06155646256
3436	0.06151988788
3437	0.06148015893
3438	0.06145123259
3439	0.06140296825
3440	0.06136824179
3441	0.06133238235
3442	0.06129155812
3443	0.06124775777
3444	0.06121252395
3445	0.0612082827
3446	0.06117450801
3447	0.06114096772
3448	0.06110079955
3449	0.06106015487
3450	0.06102271424
3451	0.0609959007
3452	0.06094426512
3453	0.06089703229
3454	0.06086707367
3455	0.0608396165
3456	0.06078645439
3457	0.06074084888
3458	0.06073978755
3459	0.06070375908
3460	0.06066329277
3461	0.06065780797
3462	0.06061886415
3463	0.0605816233
3464	0.06055387996
3465	0.06052310352
3466	0.06049499565
3467	0.06046173169
3468	0.06043328601
3469	0.0603987359
3470	0.06037289999
3471	0.06033715422
3472	0.06030614985
3473	0.06028466527
3474	0.06025474084
3475	0.06025376129
3476	0.06024492712
3477	0.06019883932
3478	0.06016293226
3479	0.06013624365
3480	0.06010165928
3481	0.06007451199
3482	0.06004327148
3483	0.05999440454
3484	0.05997539599
3485	0.05993985675
3486	0.05989889195
3487	0.05989800452
3488	0.0598574168
3489	0.05983121292
3490	0.05982084349
3491	0.05981978235
3492	0.05978405331
3493	0.05975405214
3494	0.05972770584
3495	0.05969563614
3496	0.05964948067
3497	0.05963277686
3498	0.05958471647
3499	0.05953956568
3500	0.0595357594
3501	0.05950598641
3502	0.05947273777
3503	0.05943416346
3504	0.05943304208
3505	0.05941016529
3506	0.05936531553
3507	0.05933331464
3508	0.0592976967
3509	0.05926996663
3510	0.05922836371
3511	0.05919764973
3512	0.05919266071
3513	0.05916038253
3514	0.05911461149
3515	0.05908443964
3516	0.05905152594
3517	0.05902393747
3518	0.05899572118
3519	0.05895937545
3520	0.05891552059
3521	0.05891404207
3522	0.05887160271
3523	0.05882064716
3524	0.05877847047
3525	0.05877620048
3526	0.05874729593
3527	0.05870933605
3528	0.05868000733
3529	0.05863865033
3530	0.0586000565
3531	0.0585604554
3532	0.05854297208
3533	0.058519205
3534	0.05848586011
3535	0.05845240947
3536	0.05842178182
3537	0.05838228039
3538	0.05836983803
3539	0.05834554817
3540	0.05829722484
3541	0.05823958115
3542	0.05821501492
3543	0.05818375153
3544	0.05816897998
3545	0.05813623465
3546	0.05810821829
3547	0.05807787441
3548	0.05804335463
3549	0.05802430351
3550	0.05799899819
3551	0.05796889985
3552	0.05793568015
3553	0.05789887646
3554	0.05789608413
3555	0.05786885534
3556	0.05781804471
3557	0.05779542024
3558	0.0577941158
3559	0.05775128943
3560	0.05771866208
3561	0.05768099531
3562	0.05764079208
3563	0.05761656829
3564	0.05757875315
3565	0.05756252838
3566	0.05753146844
3567	0.05750609302
3568	0.0574755848
3569	0.05746900769
3570	0.05744474606
3571	0.05741679175
3572	0.0573883308
3573	0.05735737037
3574	0.05735220138
3575	0.057322198
3576	0.05731115249
3577	0.05727169488
3578	0.05724854829
3579	0.05722729094
3580	0.05718577967
3581	0.05718454464
3582	0.05715579307
3583	0.05713282206
3584	0.05709962272
3585	0.05706739144
3586	0.05703116979
3587	0.0569992548
3588	0.05696624859
3589	0.05694295348
3590	0.05690347533
3591	0.05688717271
3592	0.0568615182
3593	0.05683548293
3594	0.05679208711
3595	0.05679028189
3596	0.05675271503
3597	0.05672126971
3598	0.05669285585
3599	0.05666772485
3600	0.05666629927
3601	0.05663578229
3602	0.05660312828
3603	0.05659191318
3604	0.0565689873
3605	0.05654405791
3606	0.05650880583
3607	0.05646839593
3608	0.05645696482
3609	0.05641339746
3610	0.05638885198
3611	0.05635669178
3612	0.05632663341
3613	0.05628909443
3614	0.05628775566
3615	0.05625885504
3616	0.056225227
3617	0.05622378289
3618	0.05619690189
3619	0.05618230705
3620	0.05616159848
3621	0.05612781408
3622	0.0561012821
3623	0.05606908241
3624	0.05606771356
3625	0.05603582467
3626	0.05603450614
3627	0.05601552901
3628	0.05598546943
3629	0.0559596752
3630	0.05595819771
3631	0.05592753931
3632	0.05591507279
3633	0.05588520723
3634	0.05585276752
3635	0.05581118146
3636	0.05577514144
3637	0.05574488766
3638	0.05571508106
3639	0.05568487307
3640	0.05565399102
3641	0.0556359139
3642	0.05560748582
3643	0.05557763882
3644	0.05553982095
3645	0.05550779099
3646	0.0554814595
3647	0.05546030018
3648	0.05543594937
3649	0.05543511442
3650	0.05541075256
3651	0.05538072944
3652	0.05534833964
3653	0.05530628938
3654	0.05528602198
3655	0.05525516481
3656	0.05524315816
3657	0.05524235144
3658	0.0552367053
3659	0.05520196217
3660	0.05516273315
3661	0.05516186321
3662	0.05514360165
3663	0.0551253
3664	0.0550863068
3665	0.05507909091
3666	0.05504929802
3667	0.05501550956
3668	0.0549709808
3669	0.05493914104
3670	0.05493729676
3671	0.05490806379
3672	0.05487416624
3673	0.05484719292
3674	0.05481102204
3675	0.05480996675
3676	0.05478872833
3677	0.05477503168
3678	0.0547553314
3679	0.05472807771
3680	0.05470831852
3681	0.0546683888
3682	0.05464477528
3683	0.0546158599
3684	0.0545971343
3685	0.05456020871
3686	0.0545531386
3687	0.0545268878
3688	0.05452586127
3689	0.05449613928
3690	0.05449259796
3691	0.0544641577
3692	0.05442616331
3693	0.05438414419
3694	0.05433880282
3695	0.05431036913
3696	0.05428391141
3697	0.05425005177
3698	0.0542360355
3699	0.05420662544
3700	0.05420015273
3701	0.05417606911
3702	0.05414524869
3703	0.05411843391
3704	0.05408301073
3705	0.05405284777
3706	0.0540312558
3707	0.05400430486
3708	0.05396951111
3709	0.05394553695
3710	0.05393647098
3711	0.05390084124
3712	0.053869926
3713	0.0538424953
3714	0.05381881743
3715	0.05379179084
3716	0.053767769
3717	0.05375363444
3718	0.0537374562
3719	0.05371083678
3720	0.05367549644
3721	0.05367430897
3722	0.05365666616
3723	0.05362639848
3724	0.05362532236
3725	0.05362413063
3726	0.05358658546
3727	0.05355436686
3728	0.05352477395
3729	0.05352389956
3730	0.05349787523
3731	0.05346809601
3732	0.05345758032
3733	0.05344334002
3734	0.05342998569
3735	0.05339960655
3736	0.05336907465
3737	0.05334657759
3738	0.05331561408
3739	0.05328261245
3740	0.05328108164
3741	0.05325801859
3742	0.05323762808
3743	0.05320106626
3744	0.05318217205
3745	0.05313623931
3746	0.05310000565
3747	0.05307915567
3748	0.05305396577
3749	0.05302576406
3750	0.05300779477
3751	0.05297760215
3752	0.05295676258
3753	0.05292576313
3754	0.05288913622
3755	0.05288826202
3756	0.05286027822
3757	0.05283278839
3758	0.05281203626
3759	0.05279156507
3760	0.05276307386
3761	0.0527366804
3762	0.05269574227
3763	0.0526661739
3764	0.05263995074
3765	0.05260637594
3766	0.05256828877
3767	0.05253645742
3768	0.05252557639
3769	0.05248609652
3770	0.0524503427
3771	0.05242155644
3772	0.05239536103
3773	0.05239399957
3774	0.05237199573
3775	0.05233233856
3776	0.05231273948
3777	0.05228634205
3778	0.05226646264
3779	0.05223712065
3780	0.0522049955
3781	0.05217603477
3782	0.05217468661
3783	0.05212939927
3784	0.05211677646
3785	0.05208548326
3786	0.05207218496
3787	0.05203892085
3788	0.0520076548
3789	0.05197819215
3790	0.05195402158
3791	0.0519274353
3792	0.0519004133
3793	0.05186597137
3794	0.05185733572
3795	0.05185585754
3796	0.05183496517
3797	0.05180270758
3798	0.05177970608
3799	0.05177466439
3800	0.05174654372
3801	0.0517009588
3802	0.05168001601
3803	0.05165621644
3804	0.05164814829
3805	0.05162916164
3806	0.05160204592
3807	0.05157742611
3808	0.05154237594
3809	0.05151266841
3810	0.05147797324
3811	0.05144547736
3812	0.0514146907
3813	0.05138238464
3814	0.05135535221
3815	0.05132900695
3816	0.05131035902
3817	0.05128528202
3818	0.05126572105
3819	0.05123427357
3820	0.05120451294
3821	0.05117674667
3822	0.05115747446
3823	0.05113398561
3824	0.05113250283
3825	0.0511072699
3826	0.05109129933
3827	0.05106423899
3828	0.05102888976
3829	0.05099666656
3830	0.05096790091
3831	0.05094476899
3832	0.05091612497
3833	0.05089197118
3834	0.05086418197
3835	0.05082919468
3836	0.05079586728
3837	0.05076321168
3838	0.05073248613
3839	0.05070562921
3840	0.05068214268
3841	0.05065602764
3842	0.05063010461
3843	0.0506012919
3844	0.0505700923
3845	0.05054867444
3846	0.05052262402
3847	0.05050295906
3848	0.05046080159
3849	0.05044177624
3850	0.0504158428
3851	0.05039432039
3852	0.05037861286
3853	0.05036270227
3854	0.0503426456
3855	0.05033056648
3856	0.05030230546
3857	0.05026803703
3858	0.05023471861
3859	0.05021040773
3860	0.05019053503
3861	0.05018958272
3862	0.05016528248
3863	0.05014264693
3864	0.05013226092
3865	0.0501200781
3866	0.05010703691
3867	0.05008185408
3868	0.05006383128
3869	0.05004068478
3870	0.05000946205
3871	0.04998476432
3872	0.04997540393
3873	0.04995133259
3874	0.0499199175
3875	0.04989238376
3876	0.04987119319
3877	0.04986366037
3878	0.04986268632
3879	0.04983586877
3880	0.0498234011
3881	0.04982253986
3882	0.04979732974
3883	0.04978086949
3884	0.04976557685
3885	0.04975880579
3886	0.04972335892
3887	0.04972274734
3888	0.04970497135
3889	0.04967124253
3890	0.04964184623
3891	0.04961505686
3892	0.04959154342
3893	0.0495770001
3894	0.04956018941
3895	0.0495339306
3896	0.04950995414
3897	0.04947750891
3898	0.0494584381
3899	0.04945778536
3900	0.04941619133
3901	0.04939576774
3902	0.04938948016
3903	0.04937907158
3904	0.04935723618
3905	0.04932535013
3906	0.04929802193
3907	0.04927400178
3908	0.04925861306
3909	0.04922983694
3910	0.04922879014
3911	0.04922186843
3912	0.04919859459
3913	0.04917724902
3914	0.04914582714
3915	0.0491288325
3916	0.04912773813
3917	0.04911985145
3918	0.04908503752
3919	0.0490693196
3920	0.0490476228
3921	0.04902370595
3922	0.04900560119
3923	0.0489827647
3924	0.0489579582
3925	0.04893263036
3926	0.04890135065
3927	0.04889902383
3928	0.04888276483
3929	0.04885962603
3930	0.04882994879
3931	0.04882914447
3932	0.0488047684
3933	0.04879192543
3934	0.04879075536
3935	0.04876459717
3936	0.04873138759
3937	0.04870216096
3938	0.04867482816
3939	0.04863813737
3940	0.04862789543
3941	0.04860966288
3942	0.04858797685
3943	0.04856871001
3944	0.04853921878
3945	0.04851854747
3946	0.04849305119
3947	0.04848137621
3948	0.04845338068
3949	0.04843405317
3950	0.04840170934
3951	0.04836678334
3952	0.0483376066
3953	0.04831513189
3954	0.04828632782
3955	0.04826918154
3956	0.04825199961
3957	0.04825107062
3958	0.0482419263
3959	0.0482058388
3960	0.0481904285
3961	0.04816362802
3962	0.04813634944
3963	0.04811934583
3964	0.04809166956
3965	0.04806681506
3966	0.04804205797
3967	0.04802198768
3968	0.04800117603
3969	0.04797823522
3970	0.04796103592
3971	0.04793231124
3972	0.04793154503
3973	0.04788866667
3974	0.04786431276
3975	0.04783122422
3976	0.04780127169
3977	0.0477788209
3978	0.04775280783
3979	0.04771915897
3980	0.04770013163
3981	0.04767920364
3982	0.04767843594
3983	0.04764789451
3984	0.04762800797
3985	0.04759417428
3986	0.04759330869
3987	0.04758701447
3988	0.04756865509
3989	0.04754478756
3990	0.04753593199
3991	0.04751098689
3992	0.04748665561
3993	0.04746601516
3994	0.04744767784
3995	0.04744676005
3996	0.0474262312
3997	0.04742508717
3998	0.04739690066
3999	0.04737748643
4000	0.04736921387
4001	0.04736507257
4002	0.04734792003
4003	0.04732083074
4004	0.04729722662
4005	0.04729061317
4006	0.0472692105
4007	0.04724670525
4008	0.04723794915
4009	0.04721269626
4010	0.04719526716
4011	0.04716610862
4012	0.0471517204
4013	0.04712585361
4014	0.04710360051
4015	0.04708736802
4016	0.04705420916
4017	0.04702788426
4018	0.04700650987
4019	0.04699171994
4020	0.04698906703
4021	0.04696075576
4022	0.04693996076
4023	0.04692938733
4024	0.04691471754
4025	0.04689328031
4026	0.04687310244
4027	0.04685742113
4028	0.04683550869
4029	0.04682268906
4030	0.04678753582
4031	0.04676768351
4032	0.04675300837
4033	0.04673372465
4034	0.04671593621
4035	0.04669789232
4036	0.04669157938
4037	0.04666790425
4038	0.04664106192
4039	0.04660792244
4040	0.04660135441
4041	0.04656815782
4042	0.04654799227
4043	0.04654363376
4044	0.04652261812
4045	0.04649898832
4046	0.04648427838
4047	0.04644994052
4048	0.04642655149
4049	0.04640090763
4050	0.0463789403
4051	0.04635148945
4052	0.04634807474
4053	0.0463171799
4054	0.04630672717
4055	0.04627967024
4056	0.04624948149
4057	0.0462231095
4058	0.04621096498
4059	0.04618877457
4060	0.04616214147
4061	0.04613801597
4062	0.0461156246
4063	0.04611317455
4064	0.04608712563
4065	0.04606777383
4066	0.04604145319
4067	0.04601567683
4068	0.04599378936
4069	0.04597009689
4070	0.04595895236
4071	0.04592898685
4072	0.04590820474
4073	0.04590011181
4074	0.04587397881
4075	0.04584314574
4076	0.04580618996
4077	0.0457896452
4078	0.04577563809
4079	0.04576251257
4080	0.04573724456
4081	0.0457359619
4082	0.0457063123
4083	0.04568270629
4084	0.04565569858
4085	0.04564400199
4086	0.04562127922
4087	0.04561902626
4088	0.04559718774
4089	0.04558651657
4090	0.04556831116
4091	0.04555357236
4092	0.04553370325
4093	0.04551544363
4094	0.04549764684
4095	0.04546776256
4096	0.04545047538
4097	0.04542442216
4098	0.04540270433
4099	0.04537677614
4100	0.04536580751
4101	0.04535419313
4102	0.0453360373
4103	0.04530252791
4104	0.04527778788
4105	0.04526110957
4106	0.04524312165
4107	0.04522262351
4108	0.04522215393
4109	0.04520022867
4110	0.04518127634
4111	0.04515146048
4112	0.04513565833
4113	0.04511392442
4114	0.04509872048
4115	0.04508189563
4116	0.04505740833
4117	0.04504387052
4118	0.04501976054
4119	0.04499312274
4120	0.04497630395
4121	0.04494709331
4122	0.0449269589
4123	0.04491006672
4124	0.04489137059
4125	0.04487183641
4126	0.04485057237
4127	0.04481805238
4128	0.04480010701
4129	0.04478125624
4130	0.04476800834
4131	0.04474426213
4132	0.0447182686
4133	0.04471735118
4134	0.04470806821
4135	0.04468073402
4136	0.04467927252
4137	0.04465319272
4138	0.04465230538
4139	0.04464153927
4140	0.04461929181
4141	0.04461679546
4142	0.04458536441
4143	0.04455962679
4144	0.04455768055
4145	0.04454221357
4146	0.04452430697
4147	0.04451059211
4148	0.04449545129
4149	0.04446787068
4150	0.04444836702
4151	0.04444032821
4152	0.04441914597
4153	0.04438962144
4154	0.04437761467
4155	0.04435874807
4156	0.04433603349
4157	0.04432267903
4158	0.04430422121
4159	0.04429673066
4160	0.04427685591
4161	0.04426032776
4162	0.04423887385
4163	0.04421233752
4164	0.04420724704
4165	0.04418091533
4166	0.04416090196
4167	0.044141785
4168	0.04412668045
4169	0.04409815292
4170	0.04407767382
4171	0.04405247071
4172	0.04404382596
4173	0.04401078952
4174	0.04399980619
4175	0.04397244058
4176	0.04394446884
4177	0.04391944507
4178	0.04390219534
4179	0.04388295832
4180	0.04386594792
4181	0.04384353613
4182	0.04381734386
4183	0.0437932253
4184	0.04377267345
4185	0.04375455155
4186	0.04373304582
4187	0.04370538071
4188	0.043684389
4189	0.04367640415
4190	0.04366034539
4191	0.04363121361
4192	0.04361732577
4193	0.04359770422
4194	0.04358896524
4195	0.04357248247
4196	0.04355141105
4197	0.04354080289
4198	0.04352177047
4199	0.04349225629
4200	0.04346625522
4201	0.0434499683
4202	0.04344371533
4203	0.04343489342
4204	0.04341766046
4205	0.04339158422
4206	0.04336948743
4207	0.04334813354
4208	0.04334699826
4209	0.04332358398
4210	0.04329914067
4211	0.04327364037
4212	0.04325338029
4213	0.04323250766
4214	0.0432041158
4215	0.04318440206
4216	0.04315063694
4217	0.04312991864
4218	0.0431092582
4219	0.0430984195
4220	0.04308941998
4221	0.04306491915
4222	0.04303971354
4223	0.04301739445
4224	0.04300507084
4225	0.04300405464
4226	0.04298745339
4227	0.04296324126
4228	0.04294129151
4229	0.04292947905
4230	0.04290644184
4231	0.04287891071
4232	0.04287846685
4233	0.04286578347
4234	0.04284603408
4235	0.04283988513
4236	0.04281658813
4237	0.04279896216
4238	0.04278029758
4239	0.04276410209
4240	0.04275462561
4241	0.04275335928
4242	0.04272691722
4243	0.04270187978
4244	0.04268073658
4245	0.04266297148
4246	0.04264324326
4247	0.04262473708
4248	0.04259967529
4249	0.04257490825
4250	0.04255500444
4251	0.04253339961
4252	0.04250702264
4253	0.04249316928
4254	0.04249162098
4255	0.04247716253
4256	0.04247657967
4257	0.04245390081
4258	0.04244809873
4259	0.04242885743
4260	0.04241218048
4261	0.04239362445
4262	0.04237473706
4263	0.04237383667
4264	0.04234534296
4265	0.04231741208
4266	0.04230198447
4267	0.04228182024
4268	0.04226542467
4269	0.04224550806
4270	0.04222944786
4271	0.04221079799
4272	0.04219687308
4273	0.0421749389
4274	0.04215502022
4275	0.04213269072
4276	0.04211927924
4277	0.04211882687
4278	0.04210171504
4279	0.04208135908
4280	0.04205419816
4281	0.04203481237
4282	0.0420150029
4283	0.04199348711
4284	0.04196589065
4285	0.04195976682
4286	0.0419421202
4287	0.0419283891
4288	0.04190985104
4289	0.04188956035
4290	0.04187027648
4291	0.04185172221
4292	0.04184558742
4293	0.04182459653
4294	0.04180920312
4295	0.04179946477
4296	0.04178161286
4297	0.04175667206
4298	0.04173516671
4299	0.04173445392
4300	0.04171782819
4301	0.04169900392
4302	0.04168527173
4303	0.04165909942
4304	0.04164217885
4305	0.04163045259
4306	0.04160279788
4307	0.04158786841
4308	0.04156784331
4309	0.04155081766
4310	0.04152741208
4311	0.04151511604
4312	0.04149091553
4313	0.04147157684
4314	0.04146223293
4315	0.0414472529
4316	0.04143238571
4317	0.0414134784
4318	0.04139565766
4319	0.0413796234
4320	0.04135595233
4321	0.0413330577
4322	0.04131177034
