iter	RMSE
2928	0.1966985175
2929	0.1966721628
2930	0.196648148
2931	0.1966285995
2932	0.1966173131
2933	0.1965798715
2934	0.1965390546
2935	0.1965303617
2936	0.1965121745
2937	0.1964747652
2938	0.1964462668
2939	0.1964359572
2940	0.1964099359
2941	0.1963919201
2942	0.1963648722
2943	0.1963468859
2944	0.1963001405
2945	0.1962627756
2946	0.1962419939
2947	0.1962233331
2948	0.1961965836
2949	0.1961821932
2950	0.1961709628
2951	0.1961300459
2952	0.1961193123
2953	0.1961122674
2954	0.1960617054
2955	0.1960511494
2956	0.1960390244
2957	0.1960124767
2958	0.1959929733
2959	0.1959858158
2960	0.1959771235
2961	0.1959578089
2962	0.1959493683
2963	0.1959441353
2964	0.1959223932
2965	0.1959086206
2966	0.1958970257
2967	0.1958756355
2968	0.1958356827
2969	0.1957991767
2970	0.1957838902
2971	0.1957533215
2972	0.1957422677
2973	0.1957291666
2974	0.1957136286
2975	0.1956946495
2976	0.1956841714
2977	0.1956481285
2978	0.1956364196
2979	0.195611594
2980	0.1955999916
2981	0.1955832937
2982	0.1955518978
2983	0.1955317754
2984	0.1955055574
2985	0.1954860497
2986	0.1954752269
2987	0.1954560549
2988	0.1954437471
2989	0.1954268661
2990	0.1954029862
2991	0.1953771312
2992	0.1953534309
2993	0.1953217612
2994	0.1953061755
2995	0.1952808687
2996	0.1952687237
2997	0.1952514268
2998	0.1952309848
2999	0.1952169945
3000	0.1951875697
3001	0.1951573301
3002	0.1951454753
3003	0.1951182678
3004	0.1950982324
3005	0.1950642064
3006	0.1950492863
3007	0.1950306152
3008	0.195018431
3009	0.1949980116
3010	0.1949740262
3011	0.1949573207
3012	0.1949324296
3013	0.1949178882
3014	0.1948937104
3015	0.1948653904
3016	0.1948353114
3017	0.1947925681
3018	0.1947894302
3019	0.1947705754
3020	0.1947552415
3021	0.1947388786
3022	0.1947202197
3023	0.1946986302
3024	0.1946741135
3025	0.1946624206
3026	0.1946549556
3027	0.194631795
3028	0.1946063928
3029	0.194596045
3030	0.194578293
3031	0.1945614859
3032	0.1945360315
3033	0.1945165067
3034	0.1945118268
3035	0.1944878425
3036	0.1944582863
3037	0.1944080696
3038	0.1943994237
3039	0.1943766178
3040	0.1943652714
3041	0.1943467097
3042	0.1943151567
3043	0.1942967345
3044	0.1942922313
3045	0.1942742476
3046	0.1942697774
3047	0.1942595136
3048	0.1942418447
3049	0.1942127842
3050	0.1941945936
3051	0.1941690589
3052	0.1941302275
3053	0.1941173719
3054	0.1940959842
3055	0.1940719036
3056	0.194043893
3057	0.1940311593
3058	0.1940109212
3059	0.1940027295
3060	0.1939547306
3061	0.1939380022
3062	0.1938993687
3063	0.1938542161
3064	0.1938388632
3065	0.1938210382
3066	0.1938036687
3067	0.1937912395
3068	0.1937738026
3069	0.1937349724
3070	0.1937206384
3071	0.1937105712
3072	0.1937029188
3073	0.1936889586
3074	0.19367536
3075	0.1936503362
3076	0.1936252605
3077	0.1935837722
3078	0.1935586011
3079	0.1935349321
3080	0.1935058763
3081	0.1934975611
3082	0.1934893616
3083	0.1934505168
3084	0.1934343221
3085	0.1934014447
3086	0.1933903731
3087	0.1933599465
3088	0.1933361961
3089	0.1933289721
3090	0.1933218336
3091	0.1932961532
3092	0.1932815706
3093	0.1932623393
3094	0.1932522688
3095	0.1932471706
3096	0.1932319925
3097	0.1932267088
3098	0.1931912363
3099	0.1931799788
3100	0.1931614851
3101	0.193124893
3102	0.1931166463
3103	0.1930957999
3104	0.1930821394
3105	0.1930629088
3106	0.1930379031
3107	0.1930264352
3108	0.1930184573
3109	0.1930023346
3110	0.1929944393
3111	0.1929694542
3112	0.1929502632
3113	0.1929462295
3114	0.1929040169
3115	0.1928864869
3116	0.192875813
3117	0.1928649761
3118	0.1928542746
3119	0.1928439987
3120	0.1928410392
3121	0.1928384249
3122	0.192829849
3123	0.1928128202
3124	0.1927940621
3125	0.1927856688
3126	0.1927769937
3127	0.1927632457
3128	0.1927410181
3129	0.1927231796
3130	0.192695286
3131	0.1926745175
3132	0.1926719382
3133	0.1926538324
3134	0.1926414936
3135	0.1926124017
3136	0.192595998
3137	0.192593442
3138	0.1925864453
3139	0.1925683373
3140	0.1925587913
3141	0.1925406767
3142	0.1925288839
3143	0.1925116771
3144	0.192493196
3145	0.1924742549
3146	0.192458836
3147	0.1924501037
3148	0.1924333911
3149	0.1924157224
3150	0.1924023159
3151	0.1923886649
3152	0.1923698339
3153	0.1923401562
3154	0.1923317173
3155	0.1923200103
3156	0.1922966216
3157	0.1922889402
3158	0.1922785459
3159	0.19227345
3160	0.1922410862
3161	0.192221676
3162	0.1921962574
3163	0.1921844885
3164	0.1921458541
3165	0.1921225115
3166	0.1921120124
3167	0.1920999932
3168	0.1920657029
3169	0.1920551765
3170	0.1920441659
3171	0.1920326634
3172	0.1920224404
3173	0.1919979284
3174	0.1919882809
3175	0.1919749187
3176	0.1919466322
3177	0.1919379611
3178	0.1919148846
3179	0.1918928148
3180	0.1918776834
3181	0.1918675887
3182	0.1918597638
3183	0.1918330111
3184	0.1918248646
3185	0.1917888079
3186	0.1917509715
3187	0.1917210545
3188	0.1917084149
3189	0.1916710605
3190	0.191649466
3191	0.1916355734
3192	0.191618051
3193	0.1915994923
3194	0.1915844766
3195	0.1915680827
3196	0.1915524183
3197	0.1915477544
3198	0.1915245966
3199	0.1915093848
3200	0.1914753477
3201	0.1914643767
3202	0.1914554218
3203	0.1914417445
3204	0.1914280873
3205	0.1913978605
3206	0.1913854869
3207	0.1913572077
3208	0.191340341
3209	0.1913032834
3210	0.1912878148
3211	0.1912820852
3212	0.1912662142
3213	0.1912513222
3214	0.1912288512
3215	0.1911856389
3216	0.1911616844
3217	0.191144173
3218	0.1911228535
3219	0.1911080425
3220	0.1910950109
3221	0.1910922991
3222	0.1910751641
3223	0.191066643
3224	0.1910572038
3225	0.1910545235
3226	0.1910415549
3227	0.1910197144
3228	0.190980248
3229	0.1909534256
3230	0.1909370563
3231	0.1909079396
3232	0.1908851858
3233	0.1908615989
3234	0.1908241284
3235	0.1908051615
3236	0.1907702747
3237	0.1907526156
3238	0.1907405306
3239	0.1907179593
3240	0.1907080973
3241	0.19068445
3242	0.1906611512
3243	0.190653899
3244	0.1906377571
3245	0.1906217532
3246	0.1906014441
3247	0.1905929329
3248	0.1905714274
3249	0.1905606951
3250	0.1905391212
3251	0.1905261159
3252	0.1905038976
3253	0.1904897528
3254	0.1904754163
3255	0.1904690326
3256	0.1904512597
3257	0.1904287627
3258	0.1904091594
3259	0.1903730481
3260	0.1903569418
3261	0.190330549
3262	0.1903074142
3263	0.190297672
3264	0.1902845177
3265	0.1902702528
3266	0.1902331639
3267	0.1902112872
3268	0.1901805818
3269	0.1901735965
3270	0.1901552617
3271	0.1901516379
3272	0.1901287644
3273	0.1901231488
3274	0.1900850261
3275	0.1900677044
3276	0.1900503823
3277	0.1900324225
3278	0.1900156143
3279	0.189991239
3280	0.1899847234
3281	0.189975974
3282	0.1899647164
3283	0.1899338294
3284	0.1899255963
3285	0.189916083
3286	0.1899095742
3287	0.1898761573
3288	0.1898602493
3289	0.1898329312
3290	0.189819958
3291	0.1898068367
3292	0.1897864095
3293	0.1897690341
3294	0.1897539019
3295	0.1897340567
3296	0.1897078814
3297	0.1896739593
3298	0.1896550463
3299	0.1896347709
3300	0.189607363
3301	0.1895935533
3302	0.189565962
3303	0.1895523356
3304	0.1895459463
3305	0.1895360735
3306	0.1895266991
3307	0.1895102435
3308	0.1894999892
3309	0.1894789549
3310	0.1894742141
3311	0.1894567421
3312	0.1894386517
3313	0.1894206022
3314	0.1893997736
3315	0.1893863826
3316	0.1893810815
3317	0.1893356644
3318	0.189290849
3319	0.1892756678
3320	0.1892582258
3321	0.1892351861
3322	0.1892210147
3323	0.1892120118
3324	0.1892043228
3325	0.1891893515
3326	0.189161841
3327	0.189142185
3328	0.1891329793
3329	0.1891144614
3330	0.1891082504
3331	0.189090413
3332	0.1890813528
3333	0.1890601642
3334	0.1890446962
3335	0.1890305289
3336	0.1890174096
3337	0.1890039532
3338	0.1889871002
3339	0.1889648665
3340	0.1889380662
3341	0.1888985357
3342	0.1888780958
3343	0.1888614735
3344	0.1888401023
3345	0.1888245203
3346	0.1888022602
3347	0.188789078
3348	0.1887524246
3349	0.1887155731
3350	0.1886947352
3351	0.1886635164
3352	0.1886354279
3353	0.1886299867
3354	0.1886110882
3355	0.1885937289
3356	0.1885718838
3357	0.1885587324
3358	0.1885481772
3359	0.1885156975
3360	0.1885113236
3361	0.1884967312
3362	0.1884791793
3363	0.1884381624
3364	0.1884241408
3365	0.1884035657
3366	0.1883690752
3367	0.1883540857
3368	0.1883257808
3369	0.1883094125
3370	0.1882679388
3371	0.1882622751
3372	0.1882501347
3373	0.1882171512
3374	0.1881984693
3375	0.1881959072
3376	0.1881773756
3377	0.1881712655
3378	0.1881496776
3379	0.1881364148
3380	0.1881125212
3381	0.1880854657
3382	0.1880616146
3383	0.1880433569
3384	0.1880158153
3385	0.1880069124
3386	0.1879913135
3387	0.1879779672
3388	0.1879617753
3389	0.1879566418
3390	0.1879515447
3391	0.1879374818
3392	0.1879248874
3393	0.1879198291
3394	0.1878840747
3395	0.1878649902
3396	0.1878500899
3397	0.1878331822
3398	0.1878271828
3399	0.1878066313
3400	0.1877988259
3401	0.1877609501
3402	0.1877244827
3403	0.187713632
3404	0.1876783062
3405	0.1876563672
3406	0.1876386345
3407	0.1876175302
3408	0.187605314
3409	0.1875937497
3410	0.1875854233
3411	0.1875679629
3412	0.1875556869
3413	0.1875359098
3414	0.1875259681
3415	0.1875237156
3416	0.1875187498
3417	0.1875167886
3418	0.1874700478
3419	0.1874552498
3420	0.1874476509
3421	0.1874309697
3422	0.1874230127
3423	0.187410448
3424	0.1873957007
3425	0.1873898358
3426	0.1873756173
3427	0.1873655657
3428	0.1873291623
3429	0.1873120431
3430	0.1872966756
3431	0.1872627774
3432	0.1872425953
3433	0.1872201994
3434	0.1871938086
3435	0.1871887411
3436	0.1871792168
3437	0.1871593437
3438	0.1871414204
3439	0.1871293083
3440	0.187109627
3441	0.1870878864
3442	0.1870738146
3443	0.187050626
3444	0.1870432655
3445	0.1870261563
3446	0.187005937
3447	0.1869785837
3448	0.1869342857
3449	0.1869183237
3450	0.1869151121
3451	0.1869064017
3452	0.1868658795
3453	0.1868433821
3454	0.1868347871
3455	0.1868184235
3456	0.1867952141
3457	0.1867608604
3458	0.1867439262
3459	0.1867177386
3460	0.1867065583
3461	0.186691865
3462	0.1866745975
3463	0.186641533
3464	0.1866329806
3465	0.1866131849
3466	0.1865965895
3467	0.1865763566
3468	0.1865660055
3469	0.1865647018
3470	0.186549078
3471	0.186543327
3472	0.1865420377
3473	0.1865247284
3474	0.1865199315
3475	0.1865046242
3476	0.1864691067
3477	0.1864648919
3478	0.1864526957
3479	0.1864408313
3480	0.1864386213
3481	0.1864271125
3482	0.1864199021
3483	0.1863973581
3484	0.1863764709
3485	0.1863628186
3486	0.1863484743
3487	0.1863367126
3488	0.18631993
3489	0.1863008693
3490	0.1862659013
3491	0.1862431578
3492	0.1862311601
3493	0.1862039712
3494	0.1861779551
3495	0.18613816
3496	0.1861130701
3497	0.1860959809
3498	0.1860583478
3499	0.1860543402
3500	0.1860465903
3501	0.1860032978
3502	0.1859859323
3503	0.1859703855
3504	0.1859497307
3505	0.1859211558
3506	0.185892649
3507	0.1858902327
3508	0.1858707911
3509	0.1858515458
3510	0.1858123746
3511	0.1857727289
3512	0.1857407953
3513	0.1857210374
3514	0.1857133885
3515	0.1856901888
3516	0.1856826321
3517	0.1856486281
3518	0.1856277641
3519	0.1856015036
3520	0.1855899965
3521	0.1855653486
3522	0.1855495248
3523	0.1855369444
3524	0.185529844
3525	0.1854913916
3526	0.1854747648
3527	0.1854505257
3528	0.1854435144
3529	0.1854262932
3530	0.1854072604
3531	0.1853860862
3532	0.1853602001
3533	0.1853468693
3534	0.1853323269
3535	0.185320536
3536	0.1853107631
3537	0.1852978703
3538	0.1852591618
3539	0.1852195853
3540	0.1851896996
3541	0.1851878116
3542	0.1851840846
3543	0.1851672133
3544	0.1851294303
3545	0.185112714
3546	0.185096264
3547	0.1850803369
3548	0.1850506788
3549	0.1850173432
3550	0.1850022278
3551	0.1849802678
3552	0.1849666376
3553	0.18494676
3554	0.1849302893
3555	0.1849247338
3556	0.1849186845
3557	0.1849024882
3558	0.1848915647
3559	0.1848687094
3560	0.1848540184
3561	0.1848256955
3562	0.1847868647
3563	0.1847813762
3564	0.1847664488
3565	0.1847515382
3566	0.1847424128
3567	0.1847277059
3568	0.1846952036
3569	0.1846569659
3570	0.1846366813
3571	0.1846293003
3572	0.1846176649
3573	0.1845839508
3574	0.1845735048
3575	0.1845547712
3576	0.1845253571
3577	0.184508543
3578	0.1844996155
3579	0.184469051
3580	0.184453629
3581	0.1844085961
3582	0.1843875599
3583	0.1843760281
3584	0.184348731
3585	0.1843395163
3586	0.1843106361
3587	0.1842900853
3588	0.1842820487
3589	0.1842723223
3590	0.1842525038
3591	0.1842337606
3592	0.1842313602
3593	0.1842259469
3594	0.1842049845
3595	0.1841950428
3596	0.1841785741
3597	0.1841511618
3598	0.184139426
3599	0.184120875
3600	0.1841093155
3601	0.1840935222
3602	0.1840625259
3603	0.1840441517
3604	0.1840089323
3605	0.1839968938
3606	0.1839915497
3607	0.183982428
3608	0.1839683088
3609	0.1839495684
3610	0.1839400403
3611	0.1839195006
3612	0.183912544
3613	0.1839056535
3614	0.1838914559
3615	0.1838831465
3616	0.1838457819
3617	0.1838321655
3618	0.183820548
3619	0.1837994268
3620	0.1837670037
3621	0.1837470677
3622	0.1837211147
3623	0.1836981764
3624	0.183688794
3625	0.1836769014
3626	0.1836649387
3627	0.1836477092
3628	0.1836313835
3629	0.1836163794
3630	0.183601891
3631	0.1835985931
3632	0.183577795
3633	0.1835708827
3634	0.183563758
3635	0.1835452915
3636	0.183539715
3637	0.1835060207
3638	0.1834852804
3639	0.1834535859
3640	0.183435543
3641	0.1834202739
3642	0.1834087251
3643	0.1833887888
3644	0.1833694402
3645	0.1833544546
3646	0.1833399452
3647	0.1833286994
3648	0.1832982302
3649	0.1832772859
3650	0.1832635863
3651	0.1832612837
3652	0.1832486806
3653	0.183235638
3654	0.1832285776
3655	0.1832188135
3656	0.1832119171
3657	0.1831791417
3658	0.1831431945
3659	0.1831329411
3660	0.1831216408
3661	0.1830974778
3662	0.1830798179
3663	0.1830481512
3664	0.1830316381
3665	0.1830204689
3666	0.1829864668
3667	0.182970415
3668	0.1829284099
3669	0.1829146145
3670	0.1829058769
3671	0.1828906994
3672	0.1828770453
3673	0.1828522239
3674	0.182830553
3675	0.1828161363
3676	0.1827986666
3677	0.182788988
3678	0.1827752985
3679	0.1827638861
3680	0.1827611815
3681	0.1827299099
3682	0.1827286481
3683	0.1827111643
3684	0.182699919
3685	0.1826837052
3686	0.1826450464
3687	0.1826110048
3688	0.1825995214
3689	0.1825822097
3690	0.1825662451
3691	0.1825284732
3692	0.1825092732
3693	0.1824897581
3694	0.1824566549
3695	0.1824471242
3696	0.1824275726
3697	0.1824232984
3698	0.182401581
3699	0.1823858717
3700	0.1823799852
3701	0.1823642069
3702	0.1823452121
3703	0.1823272695
3704	0.182319845
3705	0.1823032538
3706	0.1822871989
3707	0.1822849734
3708	0.1822667564
3709	0.1822529928
3710	0.1822245903
3711	0.1822173037
3712	0.1821755811
3713	0.1821720687
3714	0.1821388484
3715	0.1821272586
3716	0.1821119404
3717	0.1821088413
3718	0.1820867965
3719	0.1820582343
3720	0.1820416385
3721	0.182036389
3722	0.1820317473
3723	0.182024548
3724	0.1819914453
3725	0.1819797561
3726	0.181932102
3727	0.1819187601
3728	0.1818887494
3729	0.1818777277
3730	0.1818449817
3731	0.1818230409
3732	0.1818139399
3733	0.1817989555
3734	0.1817806458
3735	0.181750286
3736	0.1817394469
3737	0.1817222396
3738	0.1817064214
3739	0.1816767399
3740	0.181670907
3741	0.1816456483
3742	0.18160629
3743	0.1815974323
3744	0.1815810059
3745	0.1815510834
3746	0.1815303078
3747	0.181525113
3748	0.1815221837
3749	0.1814927143
3750	0.1814676964
3751	0.1814354526
3752	0.1814226684
3753	0.1814161485
3754	0.1814093674
3755	0.1813794184
3756	0.181338618
3757	0.1813318487
3758	0.1813227996
3759	0.1813068733
3760	0.1812842444
3761	0.1812748
3762	0.1812547323
3763	0.1812310402
3764	0.1812088805
3765	0.1811879802
3766	0.1811745663
3767	0.1811724363
3768	0.1811376083
3769	0.1811295886
3770	0.1811123341
3771	0.1811072102
3772	0.1810961368
3773	0.1810786595
3774	0.1810634145
3775	0.1810543022
3776	0.1810315109
3777	0.1810270461
3778	0.1810164184
3779	0.1810126549
3780	0.1810006108
3781	0.1809880594
3782	0.1809795403
3783	0.1809690281
3784	0.1809611897
3785	0.1809532628
3786	0.1809481471
3787	0.1809311001
3788	0.1809216605
3789	0.1809012535
3790	0.1808888851
3791	0.1808687434
3792	0.1808536456
3793	0.1808412144
3794	0.1808025309
3795	0.1807954046
3796	0.1807867008
3797	0.1807699101
3798	0.1807409159
3799	0.1807118617
3800	0.1807014673
3801	0.1806771005
3802	0.1806633756
3803	0.1806167664
3804	0.1805787249
3805	0.1805570944
3806	0.1805459504
3807	0.1805324553
3808	0.180506636
3809	0.1804943619
3810	0.1804810274
3811	0.1804645171
3812	0.1804531324
3813	0.180436786
3814	0.1804197374
3815	0.1804093862
3816	0.1803821611
3817	0.1803626132
3818	0.1803576989
3819	0.1803423325
3820	0.1803019099
3821	0.1802806744
3822	0.180252154
3823	0.1802333398
3824	0.1802049943
3825	0.1801727735
3826	0.1801624
3827	0.1801492944
3828	0.1801209466
3829	0.180117179
3830	0.1800792186
3831	0.1800658551
3832	0.1800612897
3833	0.1800451742
3834	0.180031646
3835	0.18001157
3836	0.1799835347
3837	0.1799691091
3838	0.1799336843
3839	0.1799223041
3840	0.1799089087
3841	0.1798923735
3842	0.1798619908
3843	0.1798484784
3844	0.1798473277
3845	0.1798346793
3846	0.1798095347
3847	0.179795523
3848	0.1797585437
3849	0.1797237386
3850	0.179709551
3851	0.1796824005
3852	0.1796663971
3853	0.17965398
3854	0.1796225484
3855	0.1796097604
3856	0.1795982105
3857	0.1795836724
3858	0.179568558
3859	0.179564382
3860	0.1795460894
3861	0.1795311545
3862	0.1794986976
3863	0.1794855498
3864	0.1794639134
3865	0.1794452131
3866	0.1794419481
3867	0.1794343614
3868	0.1794079788
3869	0.1793971516
3870	0.1793659918
3871	0.1793521971
3872	0.1793409645
3873	0.1793330941
3874	0.1793065977
3875	0.1792892763
3876	0.1792695323
3877	0.1792430102
3878	0.1792074521
3879	0.1791939308
3880	0.1791664485
3881	0.1791521381
3882	0.1791410367
3883	0.1791340395
3884	0.1791227348
3885	0.1790884695
3886	0.1790556319
3887	0.1790506393
3888	0.179036772
3889	0.1790202876
3890	0.1789879012
3891	0.1789741383
3892	0.178956462
3893	0.1789465043
3894	0.1789415658
3895	0.178938242
3896	0.1789201893
3897	0.1789066636
3898	0.1788801113
3899	0.1788526976
3900	0.1788419913
3901	0.178824937
3902	0.1788128838
3903	0.1787996534
3904	0.1787659858
3905	0.1787525769
3906	0.1787200002
3907	0.1787016556
3908	0.1786875988
3909	0.1786755578
3910	0.178664885
3911	0.1786638495
3912	0.1786538068
3913	0.1786262095
3914	0.1785953818
3915	0.1785566557
3916	0.1785321986
3917	0.1785256511
3918	0.178490105
3919	0.1784656034
3920	0.1784503842
3921	0.1784436864
3922	0.1784336697
3923	0.1784262742
3924	0.1784108439
3925	0.1783638372
3926	0.1783535919
3927	0.1783428346
3928	0.1783250289
3929	0.1783111485
3930	0.1782968415
3931	0.1782939961
3932	0.1782624911
3933	0.1782458604
3934	0.1782341781
3935	0.1782207932
3936	0.1781966032
3937	0.1781846947
3938	0.1781701104
3939	0.1781426686
3940	0.1781264978
3941	0.1781138893
3942	0.1781102576
3943	0.1780702915
3944	0.1780249857
3945	0.1780165519
3946	0.1779929983
3947	0.1779800076
3948	0.1779788497
3949	0.1779701885
3950	0.1779563509
3951	0.1779445456
3952	0.1779174956
3953	0.1779039255
3954	0.1778978445
3955	0.1778815866
3956	0.1778674266
3957	0.177857611
3958	0.1778129526
3959	0.1778039625
3960	0.1777779191
3961	0.1777622151
3962	0.1777541199
3963	0.1777397672
3964	0.1777203061
3965	0.1777060903
3966	0.1776763254
3967	0.1776506694
3968	0.1776238097
3969	0.1776047211
3970	0.1775828846
3971	0.1775637374
3972	0.1775247563
3973	0.1775058837
3974	0.177486657
3975	0.1774671885
3976	0.1774536338
3977	0.1774235516
3978	0.177410721
3979	0.1773885046
3980	0.1773765559
3981	0.1773405021
3982	0.1773149505
3983	0.177279399
3984	0.1772563085
3985	0.1772473197
3986	0.1772159268
3987	0.1771791665
3988	0.1771691254
3989	0.1771499743
3990	0.1771371183
3991	0.1771351903
3992	0.1771042525
3993	0.1771010832
3994	0.1770973014
3995	0.1770954526
3996	0.177066628
3997	0.1770563084
3998	0.177053573
3999	0.1770422391
4000	0.1770274152
4001	0.1770093567
4002	0.176990495
4003	0.1769797934
4004	0.176973808
4005	0.176941997
4006	0.1769205917
4007	0.176909663
4008	0.1768966152
4009	0.176891633
4010	0.1768825359
4011	0.1768666892
4012	0.1768535063
4013	0.1768385376
4014	0.1768297517
4015	0.1768170072
4016	0.1767802663
4017	0.1767517334
4018	0.1767386048
4019	0.1767339172
4020	0.1767075487
4021	0.1766831237
4022	0.1766676795
4023	0.1766480364
4024	0.176634563
4025	0.1766219097
4026	0.1765984784
4027	0.1765898927
4028	0.1765489462
4029	0.1765418606
4030	0.1765158786
4031	0.1764978746
4032	0.1764887896
4033	0.1764793077
4034	0.1764608044
4035	0.1764559523
4036	0.1764207856
4037	0.176387506
4038	0.1763810561
4039	0.176354761
4040	0.1763372457
4041	0.1763216571
4042	0.1763001083
4043	0.1762893917
4044	0.1762760933
4045	0.1762510425
4046	0.1762451416
4047	0.1762266385
4048	0.1762067496
4049	0.1761925378
4050	0.1761737482
4051	0.176148051
4052	0.1761243478
4053	0.1761119162
4054	0.1761002731
4055	0.1760747621
4056	0.1760441092
4057	0.1760135152
4058	0.17599952
4059	0.1759841698
4060	0.1759637103
4061	0.1759500354
4062	0.1759329213
4063	0.1759198904
4064	0.1759013472
4065	0.1758632403
4066	0.1758242658
4067	0.1758157529
4068	0.1757795
4069	0.1757707801
4070	0.1757468796
4071	0.1757341605
4072	0.1757164519
4073	0.175700198
4074	0.1756830031
4075	0.1756722446
4076	0.1756576597
4077	0.1756285112
4078	0.1756041483
4079	0.1755860515
4080	0.1755726846
4081	0.1755544672
4082	0.1755231405
4083	0.1755030307
4084	0.1754791609
4085	0.1754704906
4086	0.1754592311
4087	0.1754534283
4088	0.175443472
4089	0.1754253199
4090	0.1754139266
4091	0.1753710289
4092	0.1753525637
4093	0.1753496432
4094	0.1753353574
4095	0.175323823
4096	0.1753102955
4097	0.1752886388
4098	0.1752763776
4099	0.1752609034
4100	0.1752474154
4101	0.1752453188
4102	0.1752344203
4103	0.1752101736
4104	0.175195155
4105	0.1751923768
4106	0.1751801849
4107	0.1751719081
4108	0.1751335101
4109	0.1751169351
4110	0.1751124003
4111	0.1750986482
4112	0.175086663
4113	0.1750740638
4114	0.1750661058
4115	0.1750442384
4116	0.175012259
4117	0.1749969516
4118	0.1749849581
4119	0.1749698536
4120	0.1749502581
4121	0.1749333574
4122	0.1749191786
4123	0.1749050266
4124	0.1748965906
4125	0.1748769796
4126	0.1748434498
4127	0.1748166116
4128	0.1747868673
4129	0.1747779835
4130	0.1747599822
4131	0.1747293651
4132	0.1747192251
4133	0.1746900953
4134	0.1746853048
4135	0.17465475
4136	0.1746431127
4137	0.1746396905
4138	0.1746349432
4139	0.1746237726
4140	0.1746087687
4141	0.1746003303
4142	0.1745900297
4143	0.1745827065
4144	0.1745704473
4145	0.1745456446
4146	0.1745230208
4147	0.1745121474
4148	0.1744996776
4149	0.1744698461
4150	0.1744517315
4151	0.1744468492
4152	0.1744349827
4153	0.1744143283
4154	0.1743809267
4155	0.1743369674
4156	0.1743313753
4157	0.1743175574
4158	0.1743053505
4159	0.1742790682
4160	0.1742707076
4161	0.1742688306
4162	0.1742539416
4163	0.1742462638
4164	0.1742358004
4165	0.1742246753
4166	0.1742200082
4167	0.17420364
4168	0.1741936588
4169	0.174180647
4170	0.1741734187
4171	0.1741552258
4172	0.1741522625
4173	0.1741307178
4174	0.1741048521
4175	0.1740892393
4176	0.174087239
4177	0.1740803124
4178	0.1740612092
4179	0.1740503987
4180	0.1740391629
4181	0.1740089906
4182	0.173998135
4183	0.1739907778
4184	0.1739799835
4185	0.1739683732
4186	0.1739506099
4187	0.1739420777
4188	0.1739067316
4189	0.1738971469
4190	0.1738826557
4191	0.1738720702
4192	0.1738575068
4193	0.1738452613
4194	0.1738385464
4195	0.1738103152
4196	0.173802719
4197	0.1737815596
4198	0.1737636659
4199	0.1737570256
4200	0.1737319561
4201	0.1736931096
4202	0.1736628773
4203	0.1736545069
4204	0.173641089
4205	0.1736254342
4206	0.173600163
4207	0.1735744517
4208	0.1735489479
4209	0.173535481
4210	0.1735163782
4211	0.1735020171
4212	0.1734599296
4213	0.1734371063
4214	0.1734316892
4215	0.1734150397
4216	0.173396213
4217	0.1733773545
4218	0.1733731418
4219	0.1733379163
4220	0.1733215997
4221	0.1733078006
4222	0.1732886199
4223	0.1732746032
4224	0.1732627363
4225	0.1732573822
4226	0.1732408329
4227	0.1732337553
4228	0.1732209631
4229	0.173204411
4230	0.1731972069
4231	0.17318563
4232	0.1731675656
4233	0.1731642194
4234	0.1731577077
4235	0.1731398918
4236	0.1731296445
4237	0.1731250771
4238	0.173118044
4239	0.1731051684
4240	0.1730672233
4241	0.1730562214
4242	0.1730452895
4243	0.1730342304
4244	0.1730227889
4245	0.1730055027
4246	0.1729861299
4247	0.172965986
4248	0.1729378557
4249	0.1729276447
4250	0.1729099856
4251	0.1729059282
4252	0.1728884351
4253	0.1728635271
4254	0.1728474549
4255	0.1728323941
4256	0.1728180632
4257	0.1728058354
4258	0.1727880916
4259	0.1727811744
4260	0.1727570728
4261	0.1727390341
4262	0.1727061468
4263	0.172693545
4264	0.1726851836
4265	0.172664875
4266	0.172647131
4267	0.1726157215
4268	0.1725906425
4269	0.1725709848
4270	0.1725557785
4271	0.1725519647
4272	0.1725439616
4273	0.1725375642
4274	0.1725156793
4275	0.1725000977
4276	0.172487717
4277	0.1724730474
4278	0.1724503273
4279	0.1724313369
4280	0.1724106114
4281	0.172400638
4282	0.1723823815
4283	0.1723730711
4284	0.1723490325
4285	0.1723413973
4286	0.1723185955
4287	0.1723086994
4288	0.1722841252
4289	0.1722604637
4290	0.1722264191
4291	0.1722044211
4292	0.1721756334
4293	0.1721671993
4294	0.1721522917
4295	0.1721396346
4296	0.1721201074
4297	0.1721144553
4298	0.1720997611
4299	0.1720752689
4300	0.1720609695
4301	0.1720413227
4302	0.1720300215
4303	0.1720005086
4304	0.1719834716
4305	0.1719522346
4306	0.1719298664
4307	0.1719222511
4308	0.1718858289
4309	0.1718742444
4310	0.171845688
4311	0.1718191224
4312	0.1717954004
4313	0.171793866
4314	0.1717839894
4315	0.1717579358
4316	0.1717376556
4317	0.1717271457
4318	0.1717046745
4319	0.1716922142
4320	0.1716633941
4321	0.171649261
4322	0.171614668
4323	0.1715812063
4324	0.1715645536
4325	0.1715234063
4326	0.1714987857
4327	0.1714743752
4328	0.1714646315
4329	0.1714430354
4330	0.1714339834
4331	0.1714063066
4332	0.1713851996
4333	0.1713514262
4334	0.171318492
4335	0.1713166085
4336	0.1712952825
4337	0.1712684807
4338	0.1712562791
4339	0.1712463051
4340	0.1712414276
4341	0.1712253345
